use_cases,features,budget,rank1_product,rank1_score,rank2_product,rank2_score,rank3_product,rank3_score
lifestyle_fitness|hiking,stress_monitor,under_650,garmin_forerunner_970_2025,0.965,apple_watch_series11_2025,0.865,whoop_5_0_peak_2025,0.79
lifestyle_fitness|hiking,stress_monitor,unlimited,garmin_forerunner_970_2025,0.965,garmin_fenix_8_2024,0.965,apple_watch_series11_2025,0.865
lifestyle_fitness|hiking,ecg_hrv,no_budget,apple_watch_series11_2025,0.965,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.915
lifestyle_fitness|hiking,ecg_hrv,under_200,apple_watch_series11_2025,0.6755,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.6405
lifestyle_fitness|hiking,ecg_hrv,under_350,whoop_5_0_peak_2025,0.74,apple_watch_series11_2025,0.6755,garmin_fenix_8_2024,0.6755
lifestyle_fitness|hiking,ecg_hrv,under_500,apple_watch_series11_2025,0.965,whoop_5_0_peak_2025,0.74,garmin_fenix_8_2024,0.6755
lifestyle_fitness|hiking,ecg_hrv,under_650,apple_watch_series11_2025,0.965,garmin_forerunner_970_2025,0.915,whoop_5_0_peak_2025,0.74
lifestyle_fitness|hiking,ecg_hrv,unlimited,apple_watch_series11_2025,0.965,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.915
lifestyle_fitness|hiking,vo2_max,no_budget,garmin_forerunner_970_2025,0.965,garmin_fenix_8_2024,0.965,apple_watch_series11_2025,0.865
lifestyle_fitness|hiking,vo2_max,under_200,garmin_forerunner_970_2025,0.6755,garmin_fenix_8_2024,0.6755,apple_watch_series11_2025,0.6055
lifestyle_fitness|hiking,vo2_max,under_350,whoop_5_0_peak_2025,0.69,garmin_forerunner_970_2025,0.6755,garmin_fenix_8_2024,0.6755
lifestyle_fitness|hiking,vo2_max,under_500,apple_watch_series11_2025,0.865,whoop_5_0_peak_2025,0.69,garmin_forerunner_970_2025,0.6755
lifestyle_fitness|hiking,vo2_max,under_650,garmin_forerunner_970_2025,0.965,apple_watch_series11_2025,0.865,whoop_5_0_peak_2025,0.69
lifestyle_fitness|hiking,vo2_max,unlimited,garmin_forerunner_970_2025,0.965,garmin_fenix_8_2024,0.965,apple_watch_series11_2025,0.865
lifestyle_fitness|swimming,light_comfortable,no_budget,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.93,apple_watch_series11_2025,0.915
lifestyle_fitness|swimming,light_comfortable,under_200,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.651,apple_watch_series11_2025,0.6405
lifestyle_fitness|swimming,light_comfortable,under_350,whoop_5_0_peak_2025,0.895,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.651
lifestyle_fitness|swimming,light_comfortable,under_500,apple_watch_series11_2025,0.915,whoop_5_0_peak_2025,0.895,garmin_fenix_8_2024,0.6755
lifestyle_fitness|swimming,light_comfortable,under_650,garmin_forerunner_970_2025,0.93,apple_watch_series11_2025,0.915,whoop_5_0_peak_2025,0.895
lifestyle_fitness|swimming,light_comfortable,unlimited,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.93,apple_watch_series11_2025,0.915
lifestyle_fitness|swimming,long_battery,no_budget,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.845
lifestyle_fitness|swimming,long_battery,under_200,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.651,whoop_5_0_peak_2025,0.5915
lifestyle_fitness|swimming,long_battery,under_350,whoop_5_0_peak_2025,0.845,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.651
lifestyle_fitness|swimming,long_battery,under_500,whoop_5_0_peak_2025,0.845,apple_watch_series11_2025,0.815,garmin_fenix_8_2024,0.6755
lifestyle_fitness|swimming,long_battery,under_650,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.845,apple_watch_series11_2025,0.815
lifestyle_fitness|swimming,long_battery,unlimited,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.845
lifestyle_fitness|swimming,water_resistance,no_budget,garmin_fenix_8_2024,0.965,apple_watch_series11_2025,0.915,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming,water_resistance,under_200,garmin_fenix_8_2024,0.6755,apple_watch_series11_2025,0.6405,garmin_forerunner_970_2025,0.616
lifestyle_fitness|swimming,water_resistance,under_350,whoop_5_0_peak_2025,0.845,garmin_fenix_8_2024,0.6755,apple_watch_series11_2025,0.6405
lifestyle_fitness|swimming,water_resistance,under_500,apple_watch_series11_2025,0.915,whoop_5_0_peak_2025,0.845,garmin_fenix_8_2024,0.6755
lifestyle_fitness|swimming,water_resistance,under_650,apple_watch_series11_2025,0.915,garmin_forerunner_970_2025,0.88,whoop_5_0_peak_2025,0.845
lifestyle_fitness|swimming,water_resistance,unlimited,garmin_fenix_8_2024,0.965,apple_watch_series11_2025,0.915,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming,gps_accuracy,no_budget,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.93,apple_watch_series11_2025,0.915
lifestyle_fitness|swimming,gps_accuracy,under_200,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.651,apple_watch_series11_2025,0.6405
lifestyle_fitness|swimming,gps_accuracy,under_350,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.651,whoop_5_0_peak_2025,0.645
lifestyle_fitness|swimming,gps_accuracy,under_500,apple_watch_series11_2025,0.915,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.651
lifestyle_fitness|swimming,gps_accuracy,under_650,garmin_forerunner_970_2025,0.93,apple_watch_series11_2025,0.915,garmin_fenix_8_2024,0.6755
lifestyle_fitness|swimming,gps_accuracy,unlimited,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.93,apple_watch_series11_2025,0.915
lifestyle_fitness|swimming,smartphone_independent,no_budget,apple_watch_series11_2025,0.965,garmin_fenix_8_2024,0.915,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming,smartphone_independent,under_200,apple_watch_series11_2025,0.6755,garmin_fenix_8_2024,0.6405,garmin_forerunner_970_2025,0.616
lifestyle_fitness|swimming,smartphone_independent,under_350,whoop_5_0_peak_2025,0.695,apple_watch_series11_2025,0.6755,garmin_fenix_8_2024,0.6405
lifestyle_fitness|swimming,smartphone_independent,under_500,apple_watch_series11_2025,0.965,whoop_5_0_peak_2025,0.695,garmin_fenix_8_2024,0.6405
lifestyle_fitness|swimming,smartphone_independent,under_650,apple_watch_series11_2025,0.965,garmin_forerunner_970_2025,0.88,whoop_5_0_peak_2025,0.695
lifestyle_fitness|swimming,smartphone_independent,unlimited,apple_watch_series11_2025,0.965,garmin_fenix_8_2024,0.915,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming,app_ecosystem,no_budget,apple_watch_series11_2025,0.965,garmin_fenix_8_2024,0.915,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming,app_ecosystem,under_200,apple_watch_series11_2025,0.6755,garmin_fenix_8_2024,0.6405,garmin_forerunner_970_2025,0.616
lifestyle_fitness|swimming,app_ecosystem,under_350,whoop_5_0_peak_2025,0.795,apple_watch_series11_2025,0.6755,garmin_fenix_8_2024,0.6405
lifestyle_fitness|swimming,app_ecosystem,under_500,apple_watch_series11_2025,0.965,whoop_5_0_peak_2025,0.795,garmin_fenix_8_2024,0.6405
lifestyle_fitness|swimming,app_ecosystem,under_650,apple_watch_series11_2025,0.965,garmin_forerunner_970_2025,0.88,whoop_5_0_peak_2025,0.795
lifestyle_fitness|swimming,app_ecosystem,unlimited,apple_watch_series11_2025,0.965,garmin_fenix_8_2024,0.915,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming,design_modern,no_budget,apple_watch_series11_2025,0.965,garmin_fenix_8_2024,0.915,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming,design_modern,under_200,apple_watch_series11_2025,0.6755,garmin_fenix_8_2024,0.6405,garmin_forerunner_970_2025,0.616
lifestyle_fitness|swimming,design_modern,under_350,whoop_5_0_peak_2025,0.795,apple_watch_series11_2025,0.6755,garmin_fenix_8_2024,0.6405
lifestyle_fitness|swimming,design_modern,under_500,apple_watch_series11_2025,0.965,whoop_5_0_peak_2025,0.795,garmin_fenix_8_2024,0.6405
lifestyle_fitness|swimming,design_modern,under_650,apple_watch_series11_2025,0.965,garmin_forerunner_970_2025,0.88,whoop_5_0_peak_2025,0.795
lifestyle_fitness|swimming,design_modern,unlimited,apple_watch_series11_2025,0.965,garmin_fenix_8_2024,0.915,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming,design_classic,no_budget,apple_watch_series11_2025,0.715,garmin_fenix_8_2024,0.715,garmin_forerunner_970_2025,0.68
lifestyle_fitness|swimming,design_classic,under_200,apple_watch_series11_2025,0.5005,garmin_fenix_8_2024,0.5005,garmin_forerunner_970_2025,0.476
lifestyle_fitness|swimming,design_classic,under_350,whoop_5_0_peak_2025,0.645,apple_watch_series11_2025,0.5005,garmin_fenix_8_2024,0.5005
lifestyle_fitness|swimming,design_classic,under_500,apple_watch_series11_2025,0.715,whoop_5_0_peak_2025,0.645,garmin_fenix_8_2024,0.5005
lifestyle_fitness|swimming,design_classic,under_650,apple_watch_series11_2025,0.715,garmin_forerunner_970_2025,0.68,whoop_5_0_peak_2025,0.645
lifestyle_fitness|swimming,design_classic,unlimited,apple_watch_series11_2025,0.715,garmin_fenix_8_2024,0.715,garmin_forerunner_970_2025,0.68
lifestyle_fitness|swimming,with_display,no_budget,apple_watch_series11_2025,0.965,garmin_fenix_8_2024,0.915,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming,with_display,under_200,apple_watch_series11_2025,0.6755,garmin_fenix_8_2024,0.6405,garmin_forerunner_970_2025,0.616
lifestyle_fitness|swimming,with_display,under_350,apple_watch_series11_2025,0.6755,whoop_5_0_peak_2025,0.645,garmin_fenix_8_2024,0.6405
lifestyle_fitness|swimming,with_display,under_500,apple_watch_series11_2025,0.965,whoop_5_0_peak_2025,0.645,garmin_fenix_8_2024,0.6405
lifestyle_fitness|swimming,with_display,under_650,apple_watch_series11_2025,0.965,garmin_forerunner_970_2025,0.88,whoop_5_0_peak_2025,0.645
lifestyle_fitness|swimming,with_display,unlimited,apple_watch_series11_2025,0.965,garmin_fenix_8_2024,0.915,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming,no_display,no_budget,whoop_5_0_peak_2025,0.895,apple_watch_series11_2025,0.715,garmin_fenix_8_2024,0.715
lifestyle_fitness|swimming,no_display,under_200,whoop_5_0_peak_2025,0.6265,apple_watch_series11_2025,0.5005,garmin_fenix_8_2024,0.5005
lifestyle_fitness|swimming,no_display,under_350,whoop_5_0_peak_2025,0.895,apple_watch_series11_2025,0.5005,garmin_fenix_8_2024,0.5005
lifestyle_fitness|swimming,no_display,under_500,whoop_5_0_peak_2025,0.895,apple_watch_series11_2025,0.715,garmin_fenix_8_2024,0.5005
lifestyle_fitness|swimming,no_display,under_650,whoop_5_0_peak_2025,0.895,apple_watch_series11_2025,0.715,garmin_forerunner_970_2025,0.68
lifestyle_fitness|swimming,no_display,unlimited,whoop_5_0_peak_2025,0.895,apple_watch_series11_2025,0.715,garmin_fenix_8_2024,0.715
lifestyle_fitness|swimming,sleep_monitor,no_budget,garmin_fenix_8_2024,0.965,apple_watch_series11_2025,0.915,whoop_5_0_peak_2025,0.895
lifestyle_fitness|swimming,sleep_monitor,under_200,garmin_fenix_8_2024,0.6755,apple_watch_series11_2025,0.6405,whoop_5_0_peak_2025,0.6265
lifestyle_fitness|swimming,sleep_monitor,under_350,whoop_5_0_peak_2025,0.895,garmin_fenix_8_2024,0.6755,apple_watch_series11_2025,0.6405
lifestyle_fitness|swimming,sleep_monitor,under_500,apple_watch_series11_2025,0.915,whoop_5_0_peak_2025,0.895,garmin_fenix_8_2024,0.6755
lifestyle_fitness|swimming,sleep_monitor,under_650,apple_watch_series11_2025,0.915,whoop_5_0_peak_2025,0.895,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming,sleep_monitor,unlimited,garmin_fenix_8_2024,0.965,apple_watch_series11_2025,0.915,whoop_5_0_peak_2025,0.895
lifestyle_fitness|swimming,stress_monitor,no_budget,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.895
lifestyle_fitness|swimming,stress_monitor,under_200,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.651,whoop_5_0_peak_2025,0.6265
lifestyle_fitness|swimming,stress_monitor,under_350,whoop_5_0_peak_2025,0.895,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.651
lifestyle_fitness|swimming,stress_monitor,under_500,whoop_5_0_peak_2025,0.895,apple_watch_series11_2025,0.865,garmin_fenix_8_2024,0.6755
lifestyle_fitness|swimming,stress_monitor,under_650,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.895,apple_watch_series11_2025,0.865
lifestyle_fitness|swimming,stress_monitor,unlimited,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.895
lifestyle_fitness|swimming,ecg_hrv,no_budget,apple_watch_series11_2025,0.965,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming,ecg_hrv,under_200,apple_watch_series11_2025,0.6755,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.616
lifestyle_fitness|swimming,ecg_hrv,under_350,whoop_5_0_peak_2025,0.845,apple_watch_series11_2025,0.6755,garmin_fenix_8_2024,0.6755
lifestyle_fitness|swimming,ecg_hrv,under_500,apple_watch_series11_2025,0.965,whoop_5_0_peak_2025,0.845,garmin_fenix_8_2024,0.6755
lifestyle_fitness|swimming,ecg_hrv,under_650,apple_watch_series11_2025,0.965,garmin_forerunner_970_2025,0.88,whoop_5_0_peak_2025,0.845
lifestyle_fitness|swimming,ecg_hrv,unlimited,apple_watch_series11_2025,0.965,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming,vo2_max,no_budget,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.93,apple_watch_series11_2025,0.865
lifestyle_fitness|swimming,vo2_max,under_200,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.651,apple_watch_series11_2025,0.6055
lifestyle_fitness|swimming,vo2_max,under_350,whoop_5_0_peak_2025,0.795,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.651
lifestyle_fitness|swimming,vo2_max,under_500,apple_watch_series11_2025,0.865,whoop_5_0_peak_2025,0.795,garmin_fenix_8_2024,0.6755
lifestyle_fitness|swimming,vo2_max,under_650,garmin_forerunner_970_2025,0.93,apple_watch_series11_2025,0.865,whoop_5_0_peak_2025,0.795
lifestyle_fitness|swimming,vo2_max,unlimited,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.93,apple_watch_series11_2025,0.865
lifestyle_fitness|health_wellbeing,light_comfortable,no_budget,garmin_fenix_8_2024,0.965,apple_watch_series11_2025,0.95,garmin_forerunner_970_2025,0.93
lifestyle_fitness|health_wellbeing,light_comfortable,under_200,garmin_fenix_8_2024,0.6755,apple_watch_series11_2025,0.665,garmin_forerunner_970_2025,0.651
lifestyle_fitness|health_wellbeing,light_comfortable,under_350,whoop_5_0_peak_2025,0.93,garmin_fenix_8_2024,0.6755,apple_watch_series11_2025,0.665
lifestyle_fitness|health_wellbeing,light_comfortable,under_500,apple_watch_series11_2025,0.95,whoop_5_0_peak_2025,0.93,garmin_fenix_8_2024,0.6755
lifestyle_fitness|health_wellbeing,light_comfortable,under_650,apple_watch_series11_2025,0.95,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.93
lifestyle_fitness|health_wellbeing,light_comfortable,unlimited,garmin_fenix_8_2024,0.965,apple_watch_series11_2025,0.95,garmin_forerunner_970_2025,0.93
lifestyle_fitness|health_wellbeing,long_battery,no_budget,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.88
lifestyle_fitness|health_wellbeing,long_battery,under_200,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.651,whoop_5_0_peak_2025,0.616
lifestyle_fitness|health_wellbeing,long_battery,under_350,whoop_5_0_peak_2025,0.88,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.651
lifestyle_fitness|health_wellbeing,long_battery,under_500,whoop_5_0_peak_2025,0.88,apple_watch_series11_2025,0.85,garmin_fenix_8_2024,0.6755
lifestyle_fitness|health_wellbeing,long_battery,under_650,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.88,apple_watch_series11_2025,0.85
lifestyle_fitness|health_wellbeing,long_battery,unlimited,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.88
lifestyle_fitness|health_wellbeing,water_resistance,no_budget,garmin_fenix_8_2024,0.965,apple_watch_series11_2025,0.95,garmin_forerunner_970_2025,0.88
lifestyle_fitness|health_wellbeing,water_resistance,under_200,garmin_fenix_8_2024,0.6755,apple_watch_series11_2025,0.665,garmin_forerunner_970_2025,0.616
lifestyle_fitness|health_wellbeing,water_resistance,under_350,whoop_5_0_peak_2025,0.88,garmin_fenix_8_2024,0.6755,apple_watch_series11_2025,0.665
lifestyle_fitness|health_wellbeing,water_resistance,under_500,apple_watch_series11_2025,0.95,whoop_5_0_peak_2025,0.88,garmin_fenix_8_2024,0.6755
lifestyle_fitness|health_wellbeing,water_resistance,under_650,apple_watch_series11_2025,0.95,garmin_forerunner_970_2025,0.88,whoop_5_0_peak_2025,0.88
lifestyle_fitness|health_wellbeing,water_resistance,unlimited,garmin_fenix_8_2024,0.965,apple_watch_series11_2025,0.95,garmin_forerunner_970_2025,0.88
lifestyle_fitness|health_wellbeing,gps_accuracy,no_budget,garmin_fenix_8_2024,0.965,apple_watch_series11_2025,0.95,garmin_forerunner_970_2025,0.93
lifestyle_fitness|health_wellbeing,gps_accuracy,under_200,garmin_fenix_8_2024,0.6755,apple_watch_series11_2025,0.665,garmin_forerunner_970_2025,0.651
lifestyle_fitness|health_wellbeing,gps_accuracy,under_350,whoop_5_0_peak_2025,0.68,garmin_fenix_8_2024,0.6755,apple_watch_series11_2025,0.665
lifestyle_fitness|health_wellbeing,gps_accuracy,under_500,apple_watch_series11_2025,0.95,whoop_5_0_peak_2025,0.68,garmin_fenix_8_2024,0.6755
lifestyle_fitness|health_wellbeing,gps_accuracy,under_650,apple_watch_series11_2025,0.95,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.68
lifestyle_fitness|health_wellbeing,gps_accuracy,unlimited,garmin_fenix_8_2024,0.965,apple_watch_series11_2025,0.95,garmin_forerunner_970_2025,0.93
lifestyle_fitness|health_wellbeing,smartphone_independent,no_budget,apple_watch_series11_2025,1.0,garmin_fenix_8_2024,0.915,garmin_forerunner_970_2025,0.88
lifestyle_fitness|health_wellbeing,smartphone_independent,under_200,apple_watch_series11_2025,0.7,garmin_fenix_8_2024,0.6405,garmin_forerunner_970_2025,0.616
lifestyle_fitness|health_wellbeing,smartphone_independent,under_350,whoop_5_0_peak_2025,0.73,apple_watch_series11_2025,0.7,garmin_fenix_8_2024,0.6405
lifestyle_fitness|health_wellbeing,smartphone_independent,under_500,apple_watch_series11_2025,1.0,whoop_5_0_peak_2025,0.73,garmin_fenix_8_2024,0.6405
lifestyle_fitness|health_wellbeing,smartphone_independent,under_650,apple_watch_series11_2025,1.0,garmin_forerunner_970_2025,0.88,whoop_5_0_peak_2025,0.73
lifestyle_fitness|health_wellbeing,smartphone_independent,unlimited,apple_watch_series11_2025,1.0,garmin_fenix_8_2024,0.915,garmin_forerunner_970_2025,0.88
lifestyle_fitness|health_wellbeing,app_ecosystem,no_budget,apple_watch_series11_2025,1.0,garmin_fenix_8_2024,0.915,garmin_forerunner_970_2025,0.88
lifestyle_fitness|health_wellbeing,app_ecosystem,under_200,apple_watch_series11_2025,0.7,garmin_fenix_8_2024,0.6405,garmin_forerunner_970_2025,0.616
lifestyle_fitness|health_wellbeing,app_ecosystem,under_350,whoop_5_0_peak_2025,0.83,apple_watch_series11_2025,0.7,garmin_fenix_8_2024,0.6405
lifestyle_fitness|health_wellbeing,app_ecosystem,under_500,apple_watch_series11_2025,1.0,whoop_5_0_peak_2025,0.83,garmin_fenix_8_2024,0.6405
lifestyle_fitness|health_wellbeing,app_ecosystem,under_650,apple_watch_series11_2025,1.0,garmin_forerunner_970_2025,0.88,whoop_5_0_peak_2025,0.83
lifestyle_fitness|health_wellbeing,app_ecosystem,unlimited,apple_watch_series11_2025,1.0,garmin_fenix_8_2024,0.915,garmin_forerunner_970_2025,0.88
lifestyle_fitness|health_wellbeing,design_modern,no_budget,apple_watch_series11_2025,1.0,garmin_fenix_8_2024,0.915,garmin_forerunner_970_2025,0.88
lifestyle_fitness|health_wellbeing,design_modern,under_200,apple_watch_series11_2025,0.7,garmin_fenix_8_2024,0.6405,garmin_forerunner_970_2025,0.616
